91457,277.7
91458,277.65
91459,277.65
91500,277.6
91501,277.65
91502,277.6
91503,277.65
91504,277.6
91505,277.65
91507,277.65
91508,277.65
91509,277.65
91510,277.65
91511,277.7
91512,277.7
91513,277.7
91514,277.7
91515,277.65
91516,277.75
91517,277.75
91518,277.8
91519,277.8
91520,277.8
91521,277.8
91522,277.8
91523,277.85
91524,277.9
91525,277.9
91526,277.9
91527,277.9
91528,277.95
91529,277.9
91530,277.8
91531,277.8
91532,277.8
91533,277.8
91534,277.8
91535,277.75
91536,277.75
91537,277.75
91538,277.75
91539,277.7
91540,277.7
91541,277.75
91542,277.7
91543,277.7
91544,277.8
91545,277.8
91546,277.8
91547,277.8
91548,277.8
91549,277.75
91550,277.75
91551,277.75
91552,277.7
91553,277.75
91554,277.75
91555,277.7
91556,277.65
91557,277.65
91558,277.65
91559,277.65
91600,277.65
91601,277.65
91602,277.65
91603,277.65
91604,277.65
91605,277.65
91606,277.65
91607,277.65
91608,277.6
91609,277.6
91610,277.6
91611,277.65
91612,277.65
91613,277.7
91614,277.75
91615,277.75
91616,277.75
91617,277.75
91618,277.75
91619,277.75
91620,277.75
91621,277.75
91622,277.75
91623,277.75
91624,277.75
91625,277.8
91626,277.9
91627,277.85
91628,277.85
91629,277.9
91630,277.9
91631,277.9
91632,277.9
91633,277.9
91634,277.95
91635,277.95
91636,277.95
91637,277.9
91638,277.85
91639,277.9
91640,277.9
91641,277.9
91642,277.9
91643,277.9
91644,277.85
91645,277.85
91646,277.85
91647,277.8
91648,277.8
91649,277.75
91650,277.75
91651,277.75
91652,277.75
91653,277.75
91654,277.75
91655,277.75
91656,277.75
91657,277.8
91658,277.8
91659,277.85
91700,277.8
91701,277.8
91702,277.8
91704,277.85
91705,277.85
91706,277.85
91707,277.85
91708,277.85
91709,277.85
91710,277.85
91711,277.9
91712,277.9
91713,277.9
91714,277.9
91715,277.9
91716,277.9
91717,277.9
91718,277.95
91719,277.95
91720,277.95
91721,277.95
91722,278.05
91723,278.05
91724,278.05
91725,278.05
91726,278
91727,278
91728,278
91729,278
91730,278
91731,278
91732,278
91733,277.95
91734,277.95
91735,277.95
91736,277.95
91737,277.9
91738,277.85
91739,277.9
91740,277.85
91741,277.85
91742,277.8
91743,277.85
91744,277.85
91745,277.85
91746,277.85
91747,277.85
91748,277.85
91749,277.85
91750,277.85
91751,277.9
91752,277.95
91753,277.95
91754,278
91755,278
91756,278
91757,278
91758,277.95
91759,277.95
91800,277.95
91801,278
91802,277.95
91803,277.95
91804,277.9
91805,277.85
91806,277.8
91807,277.8
91808,277.85
91809,277.85
91810,277.85
91811,277.85
91812,277.85
91813,277.85
91814,277.85
91815,277.85
91816,277.9
91817,277.95
91818,277.95
91819,277.95
91820,277.95
91821,277.95
91822,277.95
91823,277.95
91824,277.95
91825,277.95
91826,277.95
91827,277.95
91828,277.95
91829,278
91830,278
91831,278
91832,278
91833,278
91834,278
91835,278
91836,278
91837,278
91838,278.1
91839,278.05
91841,278.05
91842,278.05
91843,278.1
91844,278.15
91845,278.1
91846,278.1
91847,278.1
91848,278.1
91849,278.1
91850,278.1
91851,278.1
91852,278.1
91853,278.05
91854,278.05
91855,278.05
91856,278.05
91857,278
91858,278.05
91859,278.05
91900,278.05
91901,278.05
91902,278.05
91903,278.05
91904,278.05
91905,278.05
91906,278.05
91907,278
91908,278.05
91909,278
91910,278
91911,277.95
91912,277.95
91913,277.95
91914,277.9
91915,277.9
91916,277.9
91917,277.85
91918,277.9
91919,277.9
91920,277.9
91921,277.9
91922,277.9
91923,277.9
91924,277.95
91925,277.95
91926,278
91927,278
91928,278
91929,278
91930,278
91931,278
91932,277.95
91933,277.95
91934,277.95
91935,277.95
91936,277.95
91937,277.9
91938,277.9
91939,277.9
91940,277.9
91941,277.9
91942,277.95
91943,277.85
91944,277.8
91945,277.8
91946,277.85
91947,277.75
91948,277.75
91949,277.75
91950,277.75
91951,277.75
91952,277.75
91953,277.75
91954,277.75
91955,277.7
91956,277.7
91957,277.7
91958,277.7
91959,277.7
92000,277.7
92001,277.7
92002,277.7
92003,277.75
92004,277.7
92005,277.7
92006,277.75
92007,277.75
92008,277.75
92009,277.75
92010,277.75
92011,277.75
92012,277.75
92013,277.75
92014,277.75
92015,277.75
92016,277.75
92017,277.75
92018,277.75
92019,277.7
92020,277.7
92021,277.65
92022,277.65
92023,277.6
92024,277.6
92025,277.6
92026,277.6
92027,277.6
92028,277.6
92029,277.6
92030,277.6
92032,277.6
92033,277.6
92034,277.6
92035,277.65
92036,277.65
92037,277.65
92038,277.55
92039,277.55
92040,277.6
92041,277.6
92042,277.6
92043,277.6
92044,277.55
92045,277.55
92046,277.55
92047,277.55
92048,277.5
92049,277.5
92050,277.55
92051,277.55
92052,277.6
92053,277.6
92054,277.55
92055,277.55
92056,277.55
92057,277.55
92058,277.55
92059,277.55
92100,277.55
92101,277.5
92102,277.5
92103,277.5
92104,277.5
92105,277.55
92106,277.55
92107,277.55
92108,277.55
92109,277.55
92110,277.55
92111,277.55
92112,277.55
92113,277.6
92114,277.55
92115,277.55
92116,277.55
92117,277.55
92118,277.55
92119,277.5
92120,277.5
92121,277.5
92122,277.5
92123,277.5
92124,277.5
92125,277.45
92126,277.45
92127,277.45
92128,277.45
92129,277.45
92130,277.45
92131,277.45
92132,277.5
92133,277.55
92134,277.55
92135,277.6
92136,277.6
92137,277.6
92138,277.6
92139,277.55
92140,277.6
92141,277.6
92142,277.6
92143,277.6
92144,277.6
92145,277.55
92146,277.5
92147,277.5
92148,277.5
92149,277.45
92150,277.5
92151,277.5
92152,277.45
92153,277.45
92154,277.45
92155,277.5
92156,277.45
92157,277.45
92158,277.45
92159,277.45
92200,277.45
92201,277.5
92202,277.45
92203,277.45
92204,277.5
92205,277.45
92206,277.45
92207,277.45
92208,277.45
92209,277.45
92210,277.45
92211,277.45
92212,277.45
92213,277.4
92214,277.4
92215,277.45
92216,277.45
92217,277.45
92218,277.45
92219,277.45
92220,277.45
92221,277.4
92222,277.4
92223,277.45
92224,277.45
92225,277.4
92226,277.4
92227,277.4
92228,277.4
92229,277.4
92230,277.45
92231,277.45
92232,277.45
92233,277.45
92234,277.45
92235,277.45
92236,277.5
92237,277.5
92238,277.5
92239,277.55
92240,277.55
92241,277.55
92242,277.55
92243,277.6
92244,277.55
92245,277.55
92246,277.55
92247,277.55
92249,277.55
92250,277.55
92251,277.55
92252,277.55
92253,277.5
92254,277.5
92255,277.55
92256,277.55
92257,277.55
92258,277.5
92259,277.5
92300,277.55
92301,277.5
92302,277.5
92303,277.5
92304,277.4
92305,277.4
92306,277.4
92307,277.4
92308,277.4
92309,277.4
92310,277.45
92311,277.4
92312,277.4
92313,277.4
92314,277.4
92315,277.45
92316,277.45
92317,277.45
92318,277.45
92319,277.45
92320,277.5
92321,277.5
92322,277.5
92323,277.5
92324,277.5
92325,277.45
92326,277.45
92327,277.45
92328,277.45
92329,277.45
92330,277.4
92331,277.5
92332,277.5
92333,277.5
92334,277.5
92335,277.55
92336,277.55
92337,277.55
92338,277.55
92339,277.55
92340,277.55
92341,277.55
92342,277.55
92343,277.55
92344,277.55
92345,277.55
92346,277.55
92347,277.55
92348,277.55
92349,277.55
92350,277.55
92351,277.55
92352,277.55
92353,277.55
92354,277.5
92355,277.5
92356,277.45
92357,277.45
92358,277.45
92359,277.45
92400,277.45
92401,277.45
92402,277.45
92403,277.4
92404,277.4
92405,277.4
92406,277.4
92407,277.45
92408,277.5
92409,277.5
92410,277.5
92411,277.55
92412,277.55
92413,277.55
92414,277.55
92415,277.55
92416,277.6
92417,277.6
92418,277.6
92419,277.6
92420,277.65
92421,277.65
92422,277.6
92423,277.6
92424,277.6
92425,277.6
92426,277.6
92427,277.65
92428,277.6
92429,277.6
92430,277.55
92431,277.55
92432,277.55
92433,277.55
92434,277.55
92435,277.55
92436,277.5
92437,277.5
92438,277.55
92439,277.55
92440,277.6
92441,277.6
92442,277.65
92443,277.6
92444,277.6
92445,277.6
92446,277.6
92447,277.6
92448,277.6
92449,277.6
92450,277.6
92451,277.6
92453,277.6
92454,277.6
92455,277.6
92456,277.65
92457,277.65
92458,277.65
92459,277.65
92500,277.65
92501,277.65
92502,277.65
92503,277.65
92504,277.7
92505,277.65
92506,277.7
92507,277.7
92508,277.7
92509,277.7
92510,277.7
92511,277.7
92512,277.7
92513,277.7
92514,277.7
92515,277.7
92516,277.65
92517,277.65
92518,277.65
92519,277.65
92520,277.6
92521,277.6
92522,277.65
92523,277.65
92524,277.65
92525,277.65
92526,277.65
92527,277.7
92528,277.7
92529,277.7
92530,277.7
92531,277.7
92532,277.65
92533,277.65
92534,277.7
92535,277.7
92536,277.7
92537,277.7
92538,277.75
92539,277.8
92540,277.8
92541,277.8
92542,277.8
92543,277.9
92544,277.9
92545,277.9
92546,277.9
92547,277.9
92548,277.9
92549,277.9
92550,277.9
92551,277.9
92552,277.9
92553,277.9
92554,277.85
92555,277.9
92556,277.95
92557,277.95
92558,277.95
92559,277.95
92600,277.95
92601,277.95
92602,277.95
92603,277.95
92604,277.95
92605,277.95
92606,277.95
92607,277.95
92608,277.9
92609,277.9
92610,277.85
92611,277.85
92612,277.85
92613,277.85
92614,277.85
92615,277.85
92616,277.9
92617,277.9
92618,277.9
92619,277.9
92620,277.9
92621,277.85
92622,277.9
92623,277.95
92624,277.95
92625,278
92626,278.1
92627,278.1
92628,278.1
92629,278.1
92630,278.1
92631,278.1
92632,278.2
92633,278.2
92634,278.2
92635,278.2
92636,278.15
92637,278.2
92638,278.15
92639,278.2
92640,278.15
92641,278.15
92642,278.15
92643,278.1
92644,278.05
92645,278.05
92646,278.05
92647,278.05
92648,278.05
92649,278
92650,278
92651,278
92652,278.05
92653,277.95
92654,277.95
92655,277.95
92656,277.95
92657,277.9
92658,277.9
92659,277.95
92700,277.95
92701,277.95
92702,277.95
92703,278.05
92704,278.05
92705,278.1
92706,278.1
92707,278.05
92708,278.05
92709,278.1
92710,278.05
92711,278.05
92712,278.05
92713,278.05
92714,278.05
92715,278.05
92716,278.1
92717,278.1
92718,278.05
92719,278.05
92720,278.05
92721,278.05
92722,278.1
92723,278.05
92724,278.05
92725,278.05
92726,278.05
92727,278.05
92728,278.05
92729,278.05
92730,278.05
92731,278.05
92732,278.05
92733,278.05
92735,278
92736,278
92737,278
92738,278
92739,277.95
92740,277.95
92741,277.95
92742,277.95
92743,278
92744,277.95
92745,278
92746,278
92747,278
92748,277.95
92749,277.95
92750,277.9
92751,277.9
92752,277.9
92753,277.95
92754,277.95
92755,278
92756,278
92757,278
92758,278
92759,278
92800,278.05
92801,278.05
92802,278.05
92803,278.05
92804,278
92805,278
92806,278.1
92807,278.1
92808,278.1
92809,278.1
92810,278.1
92811,278.05
92812,278.05
92813,278.05
92814,278.05
92815,278
92816,278
92817,278
92818,278
92819,278
92820,278
92821,278
92822,278
92823,278
92824,278
92825,278
92826,278
92827,278
92828,278
92829,278
92830,278
92831,277.9
92832,277.9
92833,277.9
92834,277.9
92835,277.9
92836,277.9
92837,277.9
92838,277.9
92839,277.9
92840,277.9
92841,277.9
92842,277.9
92843,277.9
92844,277.9
92845,277.9
92846,277.95
92847,277.95
92848,277.95
92849,277.95
92850,278
92851,278
92852,278
92853,278
92854,278
92855,278.05
92856,278.05
92857,278.1
92858,278.05
92859,278.05
92900,278.05
92901,277.95
92902,277.95
92903,277.95
92904,278
92905,278
92906,278.05
92907,278.05
92908,278.1
92909,278.1
92910,278.1
92911,278.1
92912,278.05
92913,278.05
92914,278.05
92915,278.05
92916,278.05
92917,278.05
92918,278.05
92919,278.05
92920,278.05
92921,278.05
92922,278.05
92923,278.05
92924,278.05
92925,278.05
92926,278.05
92927,278.05
92928,278.05
92929,278.05
92930,278.05
92931,278.05
92932,278
92933,278
92934,278
92935,278
92936,278.05
92937,278.05
92938,278.05
92939,278.05
92940,278.05
92941,278.05
92942,278.05
92943,278.05
92944,278.05
92945,278
92947,277.95
92948,277.95
92949,277.95
92950,278
92951,278
92952,278
92953,278.05
92954,278.05
92955,278
92956,278
92957,278
92958,278.05
92959,278.1
93000,278.1
93001,278.1
93002,278.1
93003,278.15
93004,278.2
93005,278.15
93006,278.2
93007,278.25
93008,278.2
93009,278.2
93010,278.2
93011,278.2
93012,278.2
93013,278.2
93014,278.25
93015,278.2
93016,278.2
93017,278.2
93018,278.25
93019,278.2
93020,278.2
93021,278.1
93022,278.05
93023,278
93024,278
93025,278
93026,278
93027,278
93028,277.95
93029,277.95
93030,277.95
93031,277.95
93032,277.9
93033,277.9
93034,277.95
93035,277.95
93036,277.95
93037,277.9
93038,277.95
93039,277.95
93040,277.95
93041,277.95
93042,277.9
93043,277.9
93044,277.9
93045,277.9
93046,277.9
93047,277.9
93048,277.85
93049,277.9
93050,277.9
93051,277.9
93052,277.9
93053,277.9
93054,277.9
93055,277.9
93056,277.9
93057,277.9
93058,277.9
93059,277.9
93100,277.85
93101,277.85
93102,277.85
93103,277.85
93104,277.85
93105,277.85
93106,277.85
93107,277.85
93108,277.85
93109,277.85
93110,277.85
93111,277.85
93112,277.85
93113,277.85
93114,277.85
93115,277.85
93116,277.85
93117,277.85
93118,277.8
93119,277.75
93120,277.7
93121,277.65
93122,277.6
93123,277.6
93124,277.6
93125,277.6
93126,277.65
93127,277.6
93128,277.6
93129,277.55
93130,277.55
93131,277.6
93132,277.55
93133,277.55
93134,277.55
93135,277.6
93136,277.6
93137,277.6
93138,277.55
93139,277.55
93140,277.55
93141,277.55
93142,277.5
93143,277.5
93144,277.45
93145,277.5
93146,277.45
93147,277.45
93148,277.4
93149,277.45
93150,277.45
93151,277.45
93152,277.5
93153,277.55
93154,277.55
93155,277.5
93156,277.55
93157,277.5
93158,277.55
93159,277.55
93200,277.5
93201,277.5
93202,277.45
93203,277.5
93204,277.45
93205,277.45
93206,277.45
93207,277.45
93208,277.5
93209,277.5
93210,277.5
93211,277.45
93212,277.5
93213,277.5
93214,277.5
93215,277.5
93217,277.45
93218,277.45
93219,277.5
93220,277.5
93221,277.55
93222,277.55
93223,277.55
93224,277.55
93225,277.55
93226,277.6
93227,277.6
93228,277.6
93229,277.65
93230,277.65
93231,277.65
93232,277.65
93233,277.65
93234,277.65
93235,277.65
93236,277.6
93237,277.55
93238,277.55
93239,277.55
93240,277.55
93241,277.55
93242,277.55
93243,277.55
93244,277.55
93245,277.55
93246,277.55
93247,277.55
93248,277.55
93249,277.55
93250,277.55
93251,277.5
93252,277.45
93253,277.45
93254,277.5
93255,277.45
93256,277.5
93257,277.5
93258,277.5
93259,277.5
93300,277.5
93301,277.5
93302,277.5
93303,277.45
93304,277.5
93305,277.45
93306,277.5
93307,277.5
93308,277.5
93309,277.5
93310,277.45
93311,277.45
93312,277.45
93313,277.45
93314,277.45
93315,277.45
93316,277.45
93317,277.4
93318,277.35
93319,277.35
93320,277.4
93321,277.4
93322,277.35
93323,277.35
93324,277.4
93325,277.4
93326,277.45
93327,277.45
93328,277.45
93329,277.5
93330,277.45
93331,277.4
93332,277.4
93333,277.4
93334,277.4
93335,277.4
93336,277.4
93337,277.35
93338,277.35
93339,277.35
93340,277.3
93341,277.3
93342,277.3
93343,277.3
93344,277.25
93345,277.25
93346,277.25
93347,277.25
93348,277.35
93349,277.3
93350,277.35
93351,277.3
93352,277.3
93353,277.3
93354,277.3
93355,277.3
93356,277.25
93357,277.3
93358,277.25
93359,277.25
93400,277.25
93401,277.3
93402,277.3
93403,277.3
93404,277.3
93405,277.3
93406,277.3
93407,277.3
93408,277.3
93409,277.25
93410,277.3
93411,277.3
93412,277.3
93413,277.3
93414,277.3
93415,277.3
93416,277.3
93417,277.3
93418,277.3
93420,277.3
93421,277.3
93422,277.35
93423,277.35
93424,277.35
93425,277.35
93426,277.35
93427,277.35
93428,277.35
93429,277.35
93430,277.3
93431,277.35
93432,277.35
93433,277.35
93434,277.35
93435,277.35
93436,277.35
93437,277.35
93438,277.25
93439,277.25
93440,277.25
93441,277.25
93442,277.3
93443,277.35
93444,277.35
93445,277.3
93446,277.3
93447,277.3
93448,277.3
93449,277.3
93450,277.3
93451,277.3
93452,277.3
93453,277.3
93454,277.3
93455,277.3
93456,277.25
93457,277.3
93458,277.3
93459,277.3
93500,277.25
93501,277.25
93502,277.2
93503,277.25
93504,277.25
93505,277.3
93506,277.25
